Starting Station Latitude,Starting Station Longitude,Ending Station Latitude,Ending Station Longitude
34.042061,-118.263382,34.04855,-118.259048
34.03286,-118.268082,34.03746,-118.265381
34.04652,-118.237411,34.051102,-118.264557
34.041691,-118.235352,34.05661,-118.237213
34.05661,-118.237213,34.05088,-118.248253
34.04113,-118.267982,34.04113,-118.267982
34.052898,-118.241562,34.052898,-118.241562
34.05772,-118.24897,34.047749,-118.243172
34.04855,-118.259048,34.04855,-118.259048
34.04113,-118.267982,34.04113,-118.267982
34.044701,-118.252441,34.028511,-118.256668
34.044701,-118.252441,34.028511,-118.256668
34.04681,-118.256981,34.04855,-118.259048
34.0532,-118.250954,34.04681,-118.256981
34.040989,-118.255798,34.049301,-118.238808
34.04855,-118.259048,34.04681,-118.256981
34.04113,-118.267982,34.04681,-118.256981
34.0532,-118.250954,34.04554,-118.256668
34.05772,-118.24897,34.0532,-118.250954
34.05048,-118.254593,34.051102,-118.264557
34.05661,-118.237213,34.05048,-118.254593
34.03286,-118.268082,34.04211,-118.256187
34.051941,-118.24353,34.044701,-118.252441
34.04855,-118.259048,34.04652,-118.237411
34.031891,-118.250183,34.05088,-118.248253
34.049889,-118.255882,34.039188,-118.232529
34.052898,-118.241562,34.048851,-118.246422
34.046822,-118.248352,34.05302,-118.247948
34.051941,-118.24353,34.05661,-118.237213
34.048851,-118.246422,34.052898,-118.241562
34.05048,-118.254593,34.04211,-118.256187
34.05302,-118.247948,34.049198,-118.252831
34.039188,-118.232529,34.04652,-118.237411
34.051102,-118.264557,34.04652,-118.237411
34.05088,-118.248253,34.041691,-118.235352
34.048851,-118.246422,34.04998,-118.247162
34.05048,-118.254593,34.049301,-118.238808
34.05661,-118.237213,34.039871,-118.250038
34.049301,-118.238808,34.038609,-118.260857
34.049301,-118.238808,34.038609,-118.260857
34.049301,-118.238808,34.039188,-118.232529
34.04652,-118.237411,34.049198,-118.252831
34.042061,-118.263382,34.048401,-118.260948
34.038609,-118.260857,,
34.039982,-118.266403,34.037048,-118.254868
34.063389,-118.23616,34.050911,-118.240967
34.051102,-118.264557,34.04681,-118.256981
34.04211,-118.256187,34.05088,-118.248253
34.049301,-118.238808,34.052898,-118.241562
34.046612,-118.262733,34.046612,-118.262733
34.046612,-118.262733,34.046612,-118.262733
34.05661,-118.237213,34.050911,-118.240967
34.044701,-118.252441,34.056969,-118.253593
34.051102,-118.264557,34.04681,-118.256981
34.051102,-118.264557,34.04681,-118.256981
34.046612,-118.262733,34.046612,-118.262733
34.05088,-118.248253,34.04417,-118.261169
34.046822,-118.248352,34.04681,-118.256981
34.046822,-118.248352,34.04681,-118.256981
34.04681,-118.256981,34.048401,-118.260948
34.04554,-118.256668,34.04681,-118.256981
34.04681,-118.256981,34.05088,-118.248253
34.04681,-118.256981,34.05088,-118.248253
34.05048,-118.254593,34.044701,-118.252441
34.04681,-118.256981,34.05088,-118.248253
34.045181,-118.250237,34.063179,-118.24588
34.05661,-118.237213,34.052898,-118.241562
34.04998,-118.247162,34.04998,-118.247162
34.049301,-118.238808,34.049198,-118.252831
34.04998,-118.247162,34.04998,-118.247162
34.04607,-118.233093,34.039188,-118.232529
34.05661,-118.237213,34.04607,-118.233093
34.047749,-118.243172,34.05302,-118.247948
34.0406,-118.253838,34.038609,-118.260857
34.041691,-118.235352,34.04607,-118.233093
34.050911,-118.240967,34.063389,-118.23616
34.04417,-118.261169,34.049889,-118.255882
34.05302,-118.247948,34.04855,-118.259048
34.040989,-118.255798,34.046612,-118.262733
34.04211,-118.256187,34.04417,-118.261169
34.047749,-118.243172,34.05088,-118.248253
34.04681,-118.256981,34.04554,-118.256668
34.045181,-118.250237,34.048401,-118.260948
34.04554,-118.256668,34.04652,-118.237411
34.034882,-118.25769,34.046822,-118.248352
34.042061,-118.263382,34.048401,-118.260948
34.046822,-118.248352,34.051941,-118.24353
34.046822,-118.248352,34.039188,-118.232529
34.046822,-118.248352,34.039188,-118.232529
34.035801,-118.23317,34.044159,-118.251579
34.051941,-118.24353,34.04998,-118.247162
34.048851,-118.246422,34.039188,-118.232529
34.042061,-118.263382,34.039982,-118.266403
34.045181,-118.250237,34.04652,-118.237411
34.041691,-118.235352,34.05048,-118.254593
34.052898,-118.241562,34.05014,-118.233238
34.05088,-118.248253,34.04998,-118.247162
34.05088,-118.248253,34.04681,-118.256981
34.05088,-118.248253,34.04681,-118.256981
34.05088,-118.248253,34.04681,-118.256981
34.035801,-118.23317,34.035801,-118.23317
34.045181,-118.250237,34.047749,-118.243172
34.049889,-118.255882,34.049889,-118.255882
34.044701,-118.252441,34.04607,-118.233093
34.04681,-118.256981,34.031052,-118.26709
34.049889,-118.255882,34.049889,-118.255882
34.04417,-118.261169,34.04211,-118.256187
34.0406,-118.253838,34.031891,-118.250183
34.05088,-118.248253,34.04607,-118.233093
34.05088,-118.248253,34.04607,-118.233093
34.048401,-118.260948,34.042061,-118.263382
34.034801,-118.231277,34.046822,-118.248352
34.04681,-118.256981,34.046822,-118.248352
34.04681,-118.256981,34.046822,-118.248352
34.0532,-118.250954,34.04855,-118.259048
34.0532,-118.250954,34.04855,-118.259048
34.05302,-118.247948,34.05048,-118.254593
34.05661,-118.237213,34.04998,-118.247162
34.046612,-118.262733,34.040989,-118.255798
34.04998,-118.247162,34.049198,-118.252831
34.04998,-118.247162,34.051941,-118.24353
34.04998,-118.247162,34.04607,-118.233093
34.063179,-118.24588,34.04607,-118.233093
34.039982,-118.266403,34.042061,-118.263382
34.049889,-118.255882,,
34.04417,-118.261169,34.045181,-118.250237
34.051102,-118.264557,34.0406,-118.253838
34.051102,-118.264557,34.0406,-118.253838
34.04855,-118.259048,34.05088,-118.248253
34.044159,-118.251579,34.049198,-118.252831
34.04417,-118.261169,34.049198,-118.252831
34.042061,-118.263382,34.042061,-118.263382
34.042061,-118.263382,34.042061,-118.263382
34.046612,-118.262733,34.045422,-118.253517
34.042061,-118.263382,34.042061,-118.263382
34.0532,-118.250954,34.049301,-118.238808
34.042061,-118.263382,34.042061,-118.263382
34.048401,-118.260948,34.042061,-118.263382
34.047749,-118.243172,34.045181,-118.250237
34.05048,-118.254593,34.0532,-118.250954
34.048401,-118.260948,34.03286,-118.268082
34.035801,-118.23317,34.039188,-118.232529
34.05088,-118.248253,34.04855,-118.259048
34.046612,-118.262733,34.04855,-118.259048
34.050911,-118.240967,34.04855,-118.259048
34.04554,-118.256668,34.034882,-118.25769
34.05661,-118.237213,34.04607,-118.233093
34.063389,-118.23616,34.04607,-118.233093
34.04652,-118.237411,34.04681,-118.256981
34.042061,-118.263382,34.03286,-118.268082
34.044701,-118.252441,34.04417,-118.261169
34.063389,-118.23616,34.04607,-118.233093
34.044701,-118.252441,34.05048,-118.254593
34.044159,-118.251579,34.04855,-118.259048
34.04998,-118.247162,34.045181,-118.250237
34.045181,-118.250237,34.047749,-118.243172
34.042061,-118.263382,34.048401,-118.260948
34.039188,-118.232529,34.04607,-118.233093
34.0406,-118.253838,34.04855,-118.259048
34.039188,-118.232529,34.04607,-118.233093
34.046612,-118.262733,34.04113,-118.267982
34.04681,-118.256981,34.051941,-118.24353
34.05048,-118.254593,34.052898,-118.241562
34.052898,-118.241562,34.049301,-118.238808
34.04855,-118.259048,34.042061,-118.263382
34.031891,-118.250183,34.051941,-118.24353
34.048851,-118.246422,34.04998,-118.247162
34.051102,-118.264557,34.0406,-118.253838
34.038609,-118.260857,34.03286,-118.268082
34.03746,-118.265381,34.03286,-118.268082
34.049889,-118.255882,34.038609,-118.260857
34.038609,-118.260857,34.044701,-118.252441
34.045422,-118.253517,34.045422,-118.253517
34.051102,-118.264557,,
34.064281,-118.238937,34.050911,-118.240967
34.052898,-118.241562,34.049301,-118.238808
34.052898,-118.241562,34.049301,-118.238808
34.044701,-118.252441,34.04681,-118.256981
34.05088,-118.248253,34.041691,-118.235352
34.05048,-118.254593,34.05302,-118.247948
34.05357,-118.266357,34.048401,-118.260948
34.051941,-118.24353,34.05661,-118.237213
34.042061,-118.263382,34.04855,-118.259048
34.05302,-118.247948,34.04681,-118.256981
34.04681,-118.256981,,
34.046822,-118.248352,34.049301,-118.238808
34.04113,-118.267982,34.04417,-118.261169
34.051102,-118.264557,34.04681,-118.256981
34.044701,-118.252441,34.04855,-118.259048
34.049301,-118.238808,34.058319,-118.246094
34.04681,-118.256981,34.04652,-118.237411
34.04681,-118.256981,34.049301,-118.238808
34.049301,-118.238808,34.04652,-118.237411
34.04652,-118.237411,34.050911,-118.240967
34.051941,-118.24353,34.05661,-118.237213
34.051941,-118.24353,34.05661,-118.237213
34.039219,-118.236488,34.04652,-118.237411
34.044159,-118.251579,34.04554,-118.256668
34.049301,-118.238808,34.052898,-118.241562
34.04998,-118.247162,34.049301,-118.238808
34.049301,-118.238808,34.052898,-118.241562
34.04681,-118.256981,34.03421,-118.254593
34.044701,-118.252441,34.044701,-118.252441
34.03746,-118.265381,34.039982,-118.266403
34.048401,-118.260948,34.056969,-118.253593
34.050911,-118.240967,34.050911,-118.240967
34.052898,-118.241562,34.05661,-118.237213
34.04855,-118.259048,34.0406,-118.253838
34.045181,-118.250237,34.045181,-118.250237
34.0532,-118.250954,34.05661,-118.237213
34.031891,-118.250183,34.046822,-118.248352
34.05088,-118.248253,34.051102,-118.264557
34.05661,-118.237213,34.063389,-118.23616
34.047749,-118.243172,34.031891,-118.250183
34.04607,-118.233093,34.031891,-118.250183
34.04607,-118.233093,34.031891,-118.250183
34.04681,-118.256981,34.04681,-118.256981
34.04652,-118.237411,34.052898,-118.241562
34.040989,-118.255798,34.05661,-118.237213
34.04652,-118.237411,34.051941,-118.24353
34.050911,-118.240967,34.049301,-118.238808
34.04681,-118.256981,34.045181,-118.250237
34.04681,-118.256981,34.05088,-118.248253
34.049301,-118.238808,34.049301,-118.238808
34.04998,-118.247162,34.05661,-118.237213
34.056969,-118.253593,34.052898,-118.241562
34.056969,-118.253593,34.052898,-118.241562
34.034801,-118.231277,34.05661,-118.237213
34.0532,-118.250954,34.046822,-118.248352
34.042061,-118.263382,34.04417,-118.261169
34.05772,-118.24897,34.049301,-118.238808
34.038609,-118.260857,34.039982,-118.266403
34.049301,-118.238808,34.050911,-118.240967
34.05302,-118.247948,34.046822,-118.248352
34.044701,-118.252441,34.03746,-118.265381
34.04681,-118.256981,34.049198,-118.252831
34.048401,-118.260948,34.044159,-118.251579
34.044701,-118.252441,34.03746,-118.265381
34.031891,-118.250183,34.051941,-118.24353
34.049889,-118.255882,34.0406,-118.253838
34.044701,-118.252441,34.05661,-118.237213
34.03421,-118.254593,34.044159,-118.251579
34.050911,-118.240967,34.048401,-118.260948
34.051102,-118.264557,34.05048,-118.254593
34.050911,-118.240967,34.048401,-118.260948
34.049301,-118.238808,34.0532,-118.250954
34.051941,-118.24353,34.049301,-118.238808
34.04855,-118.259048,34.05661,-118.237213
34.058319,-118.246094,34.03746,-118.265381
34.050911,-118.240967,34.050911,-118.240967
34.0532,-118.250954,34.049889,-118.255882
34.04113,-118.267982,34.04554,-118.256668
34.0532,-118.250954,34.063179,-118.24588
34.0532,-118.250954,34.046822,-118.248352
34.04855,-118.259048,34.049301,-118.238808
34.04554,-118.256668,34.049301,-118.238808
34.04113,-118.267982,34.0532,-118.250954
34.042061,-118.263382,34.038609,-118.260857
34.044159,-118.251579,34.051941,-118.24353
34.038609,-118.260857,34.04417,-118.261169
34.04998,-118.247162,34.049301,-118.238808
34.058319,-118.246094,34.045181,-118.250237
34.035801,-118.23317,34.041691,-118.235352
34.05661,-118.237213,34.052898,-118.241562
34.058319,-118.246094,34.045181,-118.250237
34.044159,-118.251579,34.049301,-118.238808
34.04681,-118.256981,34.039982,-118.266403
34.04681,-118.256981,34.039982,-118.266403
34.052898,-118.241562,34.050911,-118.240967
34.045422,-118.253517,34.04652,-118.237411
34.044159,-118.251579,34.039188,-118.232529
34.039982,-118.266403,34.04681,-118.256981
34.049301,-118.238808,34.044701,-118.252441
34.045181,-118.250237,34.04211,-118.256187
34.04855,-118.259048,34.042061,-118.263382
34.03746,-118.265381,34.044701,-118.252441
34.045181,-118.250237,34.035801,-118.23317
34.05048,-118.254593,34.044701,-118.252441
34.0532,-118.250954,34.049301,-118.238808
34.03746,-118.265381,34.044701,-118.252441
34.04855,-118.259048,34.044701,-118.252441
34.041691,-118.235352,34.035801,-118.23317
34.049889,-118.255882,34.049301,-118.238808
34.04652,-118.237411,34.035801,-118.23317
34.049889,-118.255882,34.049301,-118.238808
34.034882,-118.25769,34.03746,-118.265381
34.063179,-118.24588,34.04417,-118.261169
34.044701,-118.252441,34.04652,-118.237411
34.046822,-118.248352,34.063389,-118.23616
34.052898,-118.241562,34.035801,-118.23317
34.049301,-118.238808,34.049889,-118.255882
34.037048,-118.254868,34.05661,-118.237213
34.040989,-118.255798,34.05048,-118.254593
34.0532,-118.250954,34.044701,-118.252441
34.048401,-118.260948,34.063389,-118.23616
34.049301,-118.238808,34.050911,-118.240967
34.04681,-118.256981,34.049198,-118.252831
34.04211,-118.256187,34.039982,-118.266403
34.05357,-118.266357,34.048401,-118.260948
34.041691,-118.235352,34.056969,-118.253593
34.04855,-118.259048,34.035801,-118.23317
34.034882,-118.25769,34.046612,-118.262733
34.037949,-118.256271,34.04417,-118.261169
34.05014,-118.233238,34.04211,-118.256187
34.05357,-118.266357,34.048401,-118.260948
34.034882,-118.25769,34.046612,-118.262733
34.037949,-118.256271,34.04417,-118.261169
34.038609,-118.260857,34.063389,-118.23616
34.05048,-118.254593,34.05088,-118.248253
34.0532,-118.250954,34.042061,-118.263382
34.049889,-118.255882,34.049889,-118.255882
34.045422,-118.253517,34.04417,-118.261169
34.052898,-118.241562,34.044701,-118.252441
34.051941,-118.24353,34.05661,-118.237213
34.05088,-118.248253,34.041691,-118.235352
34.049889,-118.255882,34.04113,-118.267982
34.051941,-118.24353,34.05661,-118.237213
34.04998,-118.247162,34.049889,-118.255882
34.05014,-118.233238,34.049301,-118.238808
34.050911,-118.240967,34.050911,-118.240967
34.035801,-118.23317,34.049198,-118.252831
34.046612,-118.262733,34.0406,-118.253838
34.052898,-118.241562,34.049198,-118.252831
34.044159,-118.251579,34.044159,-118.251579
34.05302,-118.247948,34.050911,-118.240967
34.04113,-118.267982,34.049198,-118.252831
34.04998,-118.247162,34.04998,-118.247162
34.035801,-118.23317,34.04652,-118.237411
34.051941,-118.24353,34.063179,-118.24588
34.063389,-118.23616,34.05088,-118.248253
34.05088,-118.248253,34.056969,-118.253593
34.04681,-118.256981,34.05048,-118.254593
34.04417,-118.261169,34.063179,-118.24588
34.044701,-118.252441,34.031891,-118.250183
34.04417,-118.261169,34.044701,-118.252441
34.0532,-118.250954,34.043732,-118.260139
34.044701,-118.252441,34.04681,-118.256981
34.044701,-118.252441,34.04681,-118.256981
34.03286,-118.268082,34.04607,-118.233093
34.0406,-118.253838,34.0406,-118.253838
34.044159,-118.251579,34.04652,-118.237411
34.0532,-118.250954,34.04652,-118.237411
34.04681,-118.256981,34.039982,-118.266403
34.04607,-118.233093,34.05661,-118.237213
34.049889,-118.255882,34.045422,-118.253517
34.04681,-118.256981,34.03286,-118.268082
34.041691,-118.235352,34.051102,-118.264557
34.04607,-118.233093,34.035801,-118.23317
34.05088,-118.248253,34.047749,-118.243172
34.048401,-118.260948,34.049889,-118.255882
34.049198,-118.252831,34.04681,-118.256981
34.0532,-118.250954,34.047749,-118.243172
34.03286,-118.268082,34.048401,-118.260948
34.04607,-118.233093,34.044701,-118.252441
34.05088,-118.248253,34.039982,-118.266403
34.03286,-118.268082,34.048401,-118.260948
34.049198,-118.252831,34.04681,-118.256981
34.043732,-118.260139,34.043732,-118.260139
34.046822,-118.248352,34.04417,-118.261169
34.043732,-118.260139,34.043732,-118.260139
34.044701,-118.252441,34.04417,-118.261169
34.044159,-118.251579,34.04681,-118.256981
34.05048,-118.254593,34.044701,-118.252441
34.049301,-118.238808,34.064281,-118.238937
34.049301,-118.238808,34.031052,-118.26709
34.049198,-118.252831,34.05088,-118.248253
34.05088,-118.248253,34.039188,-118.232529
34.05088,-118.248253,34.047749,-118.243172
34.051102,-118.264557,34.044701,-118.252441
34.058319,-118.246094,34.050911,-118.240967
34.04681,-118.256981,34.044159,-118.251579
34.04417,-118.261169,34.044701,-118.252441
34.049198,-118.252831,34.042061,-118.263382
34.048401,-118.260948,34.04652,-118.237411
34.034801,-118.231277,34.049301,-118.238808
34.038609,-118.260857,34.049301,-118.238808
34.04607,-118.233093,34.040989,-118.255798
34.060558,-118.238327,34.064281,-118.238937
34.047749,-118.243172,34.045181,-118.250237
34.045181,-118.250237,34.035801,-118.23317
34.056969,-118.253593,34.050911,-118.240967
34.056969,-118.253593,34.056969,-118.253593
34.056969,-118.253593,34.050911,-118.240967
34.049301,-118.238808,34.058319,-118.246094
34.049301,-118.238808,34.058319,-118.246094
34.049301,-118.238808,34.0406,-118.253838
34.04211,-118.256187,34.035801,-118.23317
34.041691,-118.235352,34.041691,-118.235352
34.048401,-118.260948,34.039982,-118.266403
34.05048,-118.254593,34.05088,-118.248253
34.045181,-118.250237,34.04554,-118.256668
34.04113,-118.267982,34.049889,-118.255882
